attn_heads,attn_layers,lin_dims,latent_dim,output_dim,disc_hdims,kaiming_constant,weighted_loss,dprob,neigh_dist,tr_batch_size,val_batch_size,test_batch_size,optimizer_gen,optimizer_gen__global__weight_decay,optimizer_gen__global__lr,optimizer_disc,optimizer_disc__global__weight_decay,optimizer_disc__global__lr,prot,ecfp8,weave,gconv,gnn,score
2,1,"[470, 98]",256,1,"[692, 726]",5,0.2193981179012179,0.2784538024344425,17,256,128,128,sgd,0.00753275956781982,0.00024248732453026716,rmsprop,0.0003005812401328972,0.012566013081250611,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{'dim': 101},{},-0.46751031437030743
1,2,"[1048, 990]",256,1,"[100, 746]",5,0.5,0.4044495313477192,4,256,128,128,sgd,0.0001,0.0003613742235012623,adadelta,1.0,0.9249013095140872,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{'dim': 64},{},-0.5060407719329886
1,1,[1048],256,1,"[1048, 1048]",5,0.5,0.5,64,256,128,128,sgd,0.0001,0.0001,adam,0.0010433959850233634,0.0001,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{'dim': 512},{},-0.5241047126536544
1,1,"[840, 701]",256,1,"[114, 634]",5,0.48863147673773344,0.4028431350453422,45,256,128,128,sgd,0.00016549955804985212,0.0001855392547932186,adadelta,0.9172453078692123,0.0003732906526145539,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{'dim': 289},{},-0.5301786870326232
16,2,"[137, 887]",256,1,"[881, 318]",5,0.4836045097904066,0.2666767563945732,30,256,128,128,sgd,0.15500281415916006,0.0002474932865248433,adadelta,0.6158601920030286,0.011702160252081761,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{'dim': 388},{},-0.5416145545935959
8,1,[797],256,1,"[213, 755]",5,0.13259172002518993,0.10652526419637237,30,256,128,128,adagrad,0.00033549720678629076,0.06675560792081757,adagrad,0.6729177156018993,0.3370364484071588,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{'dim': 478},{},-0.5551455608847959
16,1,[961],256,1,"[837, 759]",5,0.4732455047834766,0.254467244448084,14,256,128,128,adam,0.00040170636884856496,0.07538772131445581,adagrad,0.005790278769316383,0.17139014860546842,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{'dim': 315},{},-0.5651737460611679
16,2,[962],256,1,"[870, 957]",5,0.31120017905075137,0.2596918963519897,52,256,128,128,adamax,0.0021676822588469116,0.0461080275282542,adadelta,0.28480633676598816,0.18786572573803748,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{'dim': 368},{},-0.5784123778977197
2,1,"[275, 727]",256,1,"[701, 664]",5,0.4582759829980738,0.3205961232528207,30,256,128,128,adamax,0.5965573906949083,0.7281052947902025,rmsprop,0.0002252107195884832,0.011182744477869556,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{'dim': 389},{},-0.5832872970765439
1,1,[1023],256,1,"[276, 599]",5,0.30716064943251964,0.36663604031957153,48,256,128,128,adam,0.023971983138274585,0.1438655088125896,adamax,0.03919360300492751,0.0001993884547221198,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{'dim': 192},{},-0.5880145153396561
4,2,"[906, 398]",256,1,"[737, 933]",5,0.24327756312229878,0.43003016130314686,31,256,128,128,rmsprop,0.24767840670003052,0.05388492087247184,adam,0.9946471579698045,0.050702358234815746,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{'dim': 346},{},-0.5902603312617785
1,2,"[1000, 908]",256,1,"[793, 118]",5,0.24608565875654884,0.4974909897989396,49,256,128,128,adadelta,0.0009877331152279574,0.00014465258260571153,adadelta,0.0001223254564110492,0.05563265912596691,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{'dim': 509},{},-0.5934691383974056
4,1,[382],256,1,"[261, 778]",5,0.20651983027228535,0.2923183362008547,9,256,128,128,rmsprop,0.0001024780369800549,0.027650228959424032,adam,0.009992182274227797,0.00019484406347691926,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{'dim': 289},{},-0.5963810062807212
4,2,"[769, 854]",256,1,"[188, 591]",5,0.4460081007915935,0.4316587629468568,54,256,128,128,adam,0.00017257298262927562,0.048096354537337724,adagrad,0.048597775414579956,0.004437634363159825,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{'dim': 153},{},-0.5978914870692451
1,1,[295],256,1,"[167, 173]",5,0.23622625503675468,0.3971622195482989,34,256,128,128,adadelta,0.00016496687951565698,0.00024923736516409734,adam,0.0015562380038755058,0.0006671400603536156,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{'dim': 471},{},-0.5988034644521392
8,1,"[64, 198]",256,1,"[179, 100]",5,0.4070325770957187,0.18973104799185211,17,256,128,128,adamax,0.02556381367189142,1.0,adam,0.0009198249743428372,1.0,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{'dim': 121},{},-0.6048795430715871
16,2,[639],256,1,"[682, 1007]",5,0.20439159184622277,0.19240616888503562,36,256,128,128,rmsprop,0.009380767542427013,0.014534564894374599,adamax,0.00015183885296158827,0.00036296477256797554,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{'dim': 419},{},-0.6075812750799152
1,2,"[505, 942]",256,1,"[458, 610]",5,0.3609195528254169,0.24450440808464843,38,256,128,128,adagrad,0.00032008073834525623,0.05765252742075124,adagrad,0.002604691874285496,0.11296195782949037,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{'dim': 224},{},-0.6132573821044867
2,2,"[543, 121]",256,1,"[952, 156]",5,0.454998866588216,0.12463409696002206,5,256,128,128,adamax,0.0006546394032754963,0.8977769736208385,adadelta,0.00024066141662414795,0.0026361378221004795,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{'dim': 443},{},-0.6135676178170953
1,1,"[233, 255]",256,1,"[185, 330]",5,0.41924202965673774,0.1566506708839504,57,256,128,128,adadelta,0.005108567120945841,0.00021579354785209313,adadelta,0.09923054371791708,0.0037050370346299478,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{'dim': 499},{},-0.6159672746088468
2,2,"[184, 156]",256,1,"[1026, 579]",5,0.2371981011954531,0.10484830845075366,27,256,128,128,adamax,0.007768263710634987,0.6763328511332302,adadelta,0.00015628858836553861,0.0007760232044318912,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{'dim': 196},{},-0.6219134562774247
8,1,"[438, 271]",256,1,"[770, 1031]",5,0.43724651421774574,0.4863978774714529,64,256,128,128,adagrad,0.00033604245340955815,0.7963711654477574,rmsprop,0.0008977086753447149,0.7867017335341374,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{'dim': 94},{},-0.643760175223273
16,1,[309],256,1,"[769, 332]",5,0.31280271973578744,0.11716562711617881,43,256,128,128,adagrad,0.1411854907287746,1.0,adam,1.0,0.0001,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{'dim': 394},{},-0.6615647490218616
2,1,[719],256,1,"[554, 715]",5,0.15520472167603538,0.3747761995554214,6,256,128,128,rmsprop,0.0008047169238147043,0.01904330868939249,adam,0.0005287481037566202,0.003139265556292839,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{'dim': 277},{},-0.7447934989871297
1,1,[988],256,1,"[147, 802]",5,0.2194720968418411,0.18174325114475404,63,256,128,128,rmsprop,0.10899214000723105,0.04022372025448227,sgd,0.18009657791063888,0.11227744951250404,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{'dim': 268},{},-0.9140037867398568
16,1,"[952, 941]",256,1,"[289, 444]",5,0.42160631007934457,0.45114255025913286,25,256,128,128,adagrad,0.285858766209668,0.4861121689753737,adam,0.012184211305069303,0.006571149084113903,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{'dim': 210},{},-0.974326451737561
16,1,"[1027, 799]",256,1,"[570, 211]",5,0.41305743666444894,0.11302629265362693,10,256,128,128,adam,0.0019121347102097424,0.523992213283413,adadelta,0.00745459852523691,0.18140382630973137,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{'dim': 172},{},-1.3286410140150315
2,2,[552],256,1,"[377, 499]",5,0.17141496356129526,0.12319124368044473,43,256,128,128,adagrad,0.0015001743374174542,0.27427876408129714,sgd,0.005454229693970072,0.1648914931768416,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{'dim': 111},{},-1.4922276403179908
8,2,"[1020, 823]",256,1,"[629, 779]",5,0.2525588943845747,0.2936259705114848,45,256,128,128,rmsprop,0.00252437768544232,0.17182239671461877,adam,0.09084021808216636,0.004307064635982545,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{'dim': 499},{},-3.292320535407653
2,2,[225],256,1,"[571, 977]",5,0.218357856120981,0.20138406012457274,35,256,128,128,rmsprop,0.12469996601866831,0.47428334230207664,adamax,0.0010282975935561724,0.18312317662104244,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{'dim': 264},{},-13.381055429863034
8,2,"[939, 959]",256,1,"[327, 1020]",5,0.3736996225117387,0.4501225262643781,15,256,128,128,rmsprop,0.0009954883807782521,0.6206868166508308,adadelta,0.01799932956517917,0.00017713922383376642,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{'dim': 82},{},-19.127489928973514
8,2,[244],256,1,"[478, 230]",5,0.12949094886983473,0.4946536669365259,30,256,128,128,rmsprop,0.18508101623336465,0.9355950724207495,adadelta,0.013722539760375662,0.634882421528888,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{'dim': 103},{},-46.67985037279171
16,2,[745],256,1,"[731, 781]",5,0.2128035702588273,0.3381259478642149,31,256,128,128,rmsprop,0.00035534413146794293,0.8468755158389912,adagrad,0.00019487617964976858,0.15616042938915078,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{'dim': 499},{},-111.21860943091338
2,2,[1041],256,1,"[907, 799]",5,0.1645443751034945,0.2270351397935185,6,256,128,128,rmsprop,0.8243242693439239,0.6668022121682794,adadelta,0.0003081917837093772,0.00013868740706729092,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{'dim': 76},{},-179.05493704016897
1,1,"[412, 980]",256,1,"[249, 659]",5,0.1652661395789306,0.16952110003818285,59,256,128,128,sgd,0.0050405051839196744,0.01821615193234694,adam,0.0005037877583690038,0.08166054804544079,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{'dim': 479},{},-2000.4781844734275
4,1,[988],256,1,"[751, 862]",5,0.11703688281511893,0.14124137385436095,9,256,128,128,sgd,0.0014881666882258797,0.021894355022929288,adadelta,0.002870297300820002,0.006672957616369999,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{'dim': 506},{},-6000.1912629754015
2,2,[143],256,1,"[938, 152]",5,0.2688366810340479,0.3448641987750388,49,256,128,128,sgd,0.0007805243059912447,0.34788497337793506,rmsprop,0.012668280434676759,0.0002946232736708552,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{'dim': 338},{},-10000.0
2,1,[821],256,1,"[142, 175]",5,0.45565556728778966,0.3187271938228575,56,256,128,128,sgd,0.0004384844934591747,0.5032585980213091,rmsprop,0.030541899429936105,0.00401089428665025,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{'dim': 474},{},-10000.0
2,2,"[336, 965]",256,1,"[751, 1007]",5,0.36078299130509517,0.3716590467866504,30,256,128,128,sgd,0.05221376033765392,0.09708728492249903,rmsprop,0.0022251572276224285,0.00040127073097259274,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{'dim': 210},{},-10000.0
8,1,"[997, 432]",256,1,"[1011, 917]",5,0.39273483209995663,0.4212351045472116,58,256,128,128,sgd,0.06016951408630175,0.8817618113313659,adadelta,0.0004965647365142081,0.0011203183989366397,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{'dim': 486},{},-10000.0
1,1,[1048],256,1,"[235, 729]",5,0.4358014291399025,0.36554081184341225,4,256,128,128,sgd,0.0001,0.05620421431060324,adagrad,1.0,0.0001,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{'dim': 64},{},-10000.0
1,2,"[420, 708]",256,1,"[126, 277]",5,0.4414720058102164,0.2525971415025292,58,256,128,128,sgd,0.03685030892429097,0.28377879899064723,adadelta,0.0006090363597309041,0.5324876506963774,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{'dim': 409},{},-10000.0
