comp_view,hdims,output_dim,kaiming_constant,dprob,tr_batch_size,val_batch_size,test_batch_size,optimizer,optimizer__global__weight_decay,optimizer__global__lr,prot,weave,gconv,ecfp8,gnn,score
gconv,"[2205, 4664, 4885, 4899]",1,5,0.28470454255654676,256,128,128,adagrad,0.14434452406282686,0.0006891686016856783,"{'model_type': 'psc', 'vocab_size': 9048, 'window': 11, 'dim': 8421, 'pcnn_num_layers': 3}","{'dim': 473, 'update_pairs': False}",{'dim': 401},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 1, 'dim': 374}",0.16618048743759967
gconv,"[880, 2828, 1341]",1,5,0.017670074247002426,128,128,128,adagrad,0.038092393182337876,0.0005310470633936806,"{'model_type': 'psc', 'vocab_size': 9048, 'window': 11, 'dim': 8421, 'pcnn_num_layers': 3}","{'dim': 234, 'update_pairs': False}",{'dim': 158},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 3, 'dim': 504}",0.16204857114885707
gconv,"[1891, 1789]",1,5,0.2691111240974134,128,128,128,adadelta,0.00021870008774363907,0.3005962257088426,"{'model_type': 'psc', 'vocab_size': 9048, 'window': 11, 'dim': 8421, 'pcnn_num_layers': 1}","{'dim': 337, 'update_pairs': False}",{'dim': 176},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 2, 'dim': 96}",0.1425650924179384
gconv,[1142],1,5,0.015470860003532474,256,128,128,rmsprop,0.004694176918953817,0.0006090363597309041,"{'model_type': 'psc', 'vocab_size': 9048, 'window': 11, 'dim': 8421, 'pcnn_num_layers': 4}","{'dim': 409, 'update_pairs': False}",{'dim': 346},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 3, 'dim': 226}",0.09479144948964811
gconv,"[1532, 4202]",1,5,0.08809475985113506,256,128,128,adam,0.0071985663751058335,0.0008345478324421039,"{'model_type': 'psc', 'vocab_size': 9048, 'window': 11, 'dim': 8421, 'pcnn_num_layers': 3}","{'dim': 157, 'update_pairs': False}",{'dim': 86},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 3, 'dim': 141}",0.06513301852343192
gconv,"[2543, 4406]",1,5,0.03839590832458742,256,128,128,adam,0.0005380358086027842,0.005766517537326306,"{'model_type': 'psc', 'vocab_size': 9048, 'window': 11, 'dim': 8421, 'pcnn_num_layers': 3}","{'dim': 487, 'update_pairs': False}",{'dim': 294},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 3, 'dim': 119}",0.055280473344529416
gconv,"[3007, 4268, 418]",1,5,0.03268887850483236,128,128,128,sgd,0.0009760590675656905,0.005916064787363804,"{'model_type': 'psc', 'vocab_size': 9048, 'window': 11, 'dim': 8421, 'pcnn_num_layers': 1}","{'dim': 210, 'update_pairs': False}",{'dim': 103},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 3, 'dim': 253}",0.036954999918762124
gconv,"[4290, 4024, 3950]",1,5,0.030676425604545123,256,128,128,adadelta,0.0001185965802635092,0.0006428788062600263,"{'model_type': 'psc', 'vocab_size': 9048, 'window': 11, 'dim': 8421, 'pcnn_num_layers': 3}","{'dim': 96, 'update_pairs': False}",{'dim': 360},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 2, 'dim': 135}",-0.04460314265453242
gconv,"[3182, 3412]",1,5,0.011267560815188846,128,128,128,adamax,0.590093254384505,0.00029444242586908653,"{'model_type': 'psc', 'vocab_size': 9048, 'window': 11, 'dim': 8421, 'pcnn_num_layers': 3}","{'dim': 502, 'update_pairs': False}",{'dim': 399},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 2, 'dim': 117}",-0.09312745977829232
gconv,"[560, 1942, 4724]",1,5,0.3356140602302474,256,128,128,adam,0.12329815759212288,0.00040899621623327257,"{'model_type': 'psc', 'vocab_size': 9048, 'window': 11, 'dim': 8421, 'pcnn_num_layers': 3}","{'dim': 68, 'update_pairs': False}",{'dim': 382},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 2, 'dim': 407}",-0.10065122541327036
gconv,[2857],1,5,0.012732138318739001,128,128,128,adam,0.17746490090788009,0.0003561693198900505,"{'model_type': 'psc', 'vocab_size': 9048, 'window': 11, 'dim': 8421, 'pcnn_num_layers': 1}","{'dim': 255, 'update_pairs': False}",{'dim': 375},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 3, 'dim': 278}",-0.16090262647506415
gconv,"[4837, 304]",1,5,0.5194471885642659,256,128,128,sgd,0.0007736084596990828,0.03317916454108643,"{'model_type': 'psc', 'vocab_size': 9048, 'window': 11, 'dim': 8421, 'pcnn_num_layers': 3}","{'dim': 348, 'update_pairs': False}",{'dim': 477},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 2, 'dim': 318}",-0.16668514432160747
gconv,"[2151, 1620, 4627]",1,5,0.026324082055216497,256,128,128,adadelta,0.00036211923430625197,0.0002505642578881502,"{'model_type': 'psc', 'vocab_size': 9048, 'window': 11, 'dim': 8421, 'pcnn_num_layers': 4}","{'dim': 197, 'update_pairs': False}",{'dim': 490},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 2, 'dim': 237}",-0.1860068215651741
gconv,"[1507, 2446]",1,5,0.27641370946601235,128,128,128,adam,0.17736908453568304,0.0005276002331145814,"{'model_type': 'psc', 'vocab_size': 9048, 'window': 11, 'dim': 8421, 'pcnn_num_layers': 3}","{'dim': 301, 'update_pairs': False}",{'dim': 221},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 4, 'dim': 272}",-0.2206709354155189
gconv,"[1970, 2965, 3282]",1,5,0.24010940718920457,256,128,128,adadelta,0.11296195782949037,0.002667637993848853,"{'model_type': 'psc', 'vocab_size': 9048, 'window': 11, 'dim': 8421, 'pcnn_num_layers': 3}","{'dim': 459, 'update_pairs': False}",{'dim': 69},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 2, 'dim': 97}",-0.2431961572200453
gconv,[906],1,5,0.06631559967704656,256,128,128,rmsprop,0.36873061891093445,0.0006292053964986811,"{'model_type': 'psc', 'vocab_size': 9048, 'window': 11, 'dim': 8421, 'pcnn_num_layers': 2}","{'dim': 424, 'update_pairs': False}",{'dim': 457},{'dim': 1024},"{'fingerprint_size': 0, 'num_layers': 2, 'dim': 326}",-0.2896924093416363
