explain_mode,attn_heads,attn_layers,lin_dims,output_dim,latent_dim,kaiming_constant,dprob,tr_batch_size,val_batch_size,test_batch_size,optimizer,optimizer__global__weight_decay,optimizer__global__lr,prot,ecfp8,weave,gconv,gnn,score
False,1,3,[1972],1,512,5,0.495720414198763,128,128,128,adam,0.0009650606935420527,0.01769945003647661,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{},"{'dim': 68, 'fingerprint_size': 2238, 'num_layers': 1}",-0.5986698608647015
False,8,3,[2033],1,256,5,0.3915627274746981,256,128,128,adam,0.0004933407215752487,0.07018560870070487,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{},"{'dim': 467, 'fingerprint_size': 2238, 'num_layers': 4}",-0.5994300700310695
False,4,3,"[919, 1927]",1,512,5,0.42110300157494607,128,128,128,adagrad,0.2884569504832394,0.20729442842862017,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{},"{'dim': 436, 'fingerprint_size': 2238, 'num_layers': 2}",-0.6109681773632635
False,16,3,"[1354, 667, 1714]",1,512,5,0.4594670475592315,128,128,128,adamax,0.00052275422698798,0.3969400567840394,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{},"{'dim': 94, 'fingerprint_size': 2238, 'num_layers': 2}",-0.6365413999526591
False,1,3,"[382, 1866, 97]",1,256,5,0.10297778928231344,128,128,128,adadelta,0.36286152923633674,0.00010673341173250307,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{},"{'dim': 132, 'fingerprint_size': 2238, 'num_layers': 4}",-0.6428228249546342
False,8,1,"[216, 1959]",1,256,5,0.42016268000385293,128,128,128,adamax,0.0001894634068898499,0.3890522402294227,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{},"{'dim': 414, 'fingerprint_size': 2238, 'num_layers': 2}",-0.6489758843182772
False,16,3,[2046],1,256,5,0.36789841472139206,256,128,128,rmsprop,0.0017909937393907646,0.012536971491294213,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{},"{'dim': 263, 'fingerprint_size': 2238, 'num_layers': 2}",-0.6591185149651579
False,1,1,[2026],1,256,5,0.170292681935228,128,128,128,adam,0.5917414958263322,0.8865201447596148,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{},"{'dim': 151, 'fingerprint_size': 2238, 'num_layers': 4}",-0.6624101099784744
False,1,1,"[655, 1949, 733]",1,256,5,0.464765772927208,256,128,128,adamax,0.060418139856821415,0.5400762106429944,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{},"{'dim': 237, 'fingerprint_size': 2238, 'num_layers': 1}",-0.7431835685019778
False,2,3,[759],1,512,5,0.19111775022006688,256,128,128,adamax,0.016024535778301152,0.7518891665516556,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{},"{'dim': 494, 'fingerprint_size': 2238, 'num_layers': 4}",-1.0106759428908731
False,8,3,"[293, 1893, 1780]",1,512,5,0.12889013337737382,256,128,128,adam,0.2863990501576122,0.9190989293303499,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{},"{'dim': 127, 'fingerprint_size': 2238, 'num_layers': 3}",-1.111450877032263
False,1,1,"[1684, 902]",1,512,5,0.26077004528842773,256,128,128,rmsprop,0.0003855659884711411,0.06398993314856623,"{'model_types': ['psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421}",{'dim': 1024},{},{},"{'dim': 244, 'fingerprint_size': 2238, 'num_layers': 3}",-1.3153698200779365
