attn_heads,attn_layers,lin_dims,latent_dim,output_dim,disc_hdims,kaiming_constant,weighted_loss,dprob,neigh_dist,tr_batch_size,val_batch_size,test_batch_size,optimizer_gen,optimizer_gen__global__weight_decay,optimizer_gen__global__lr,optimizer_disc,optimizer_disc__global__weight_decay,optimizer_disc__global__lr,prot,ecfp8,weave,gconv,gnn,score
1,1,[268],256,1,"[551, 767]",5,0.2643244107833157,0.47154355354939337,39,256,128,128,adamax,0.00012916764680888325,0.5685061194597028,rmsprop,0.0009475839178579305,0.0071141811289397675,"{'model_types': ['pcnn2d', 'psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421, 'embedding_dim': 41, 'pcnn_num_layers': 2}",{'dim': 1024},{},{},"{'dim': 365, 'fingerprint_size': 2238, 'num_layers': 3}",-155.33019316705145
1,1,"[830, 929]",256,1,"[259, 710]",5,0.2887253543969388,0.19739232793174216,60,256,128,128,adagrad,0.0003744403270705823,0.5874917233362634,adadelta,0.005318778152304357,0.0024208028046118165,"{'model_types': ['pcnn2d', 'psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421, 'embedding_dim': 12, 'pcnn_num_layers': 3}",{'dim': 1024},{},{},"{'dim': 288, 'fingerprint_size': 2238, 'num_layers': 1}",-2131.8017456102248
8,1,"[210, 218]",256,1,"[277, 299]",5,0.2810959611436921,0.44805705420700714,8,256,128,128,adagrad,0.012399123248296642,0.01774945648002998,sgd,0.0016970429968968534,0.6320293642110546,"{'model_types': ['pcnn2d', 'psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421, 'embedding_dim': 11, 'pcnn_num_layers': 1}",{'dim': 1024},{},{},"{'dim': 203, 'fingerprint_size': 2238, 'num_layers': 3}",-6000.044413892366
1,2,[348],256,1,"[350, 518]",5,0.497266249298673,0.43245839635258465,22,256,128,128,rmsprop,0.0005641410414006555,0.00016824582902789126,adadelta,0.00011035346266911068,0.8498189782860736,"{'model_types': ['pcnn2d', 'psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421, 'embedding_dim': 23, 'pcnn_num_layers': 4}",{'dim': 1024},{},{},"{'dim': 438, 'fingerprint_size': 2238, 'num_layers': 4}",-8000.065201097086
16,1,"[918, 516]",256,1,"[204, 857]",5,0.2991676446416645,0.17887018822109332,57,256,128,128,adam,0.0008866515013491928,0.003092941885861129,adadelta,0.0008557808044466893,0.0005047979044432341,"{'model_types': ['pcnn2d', 'psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421, 'embedding_dim': 23, 'pcnn_num_layers': 4}",{'dim': 1024},{},{},"{'dim': 416, 'fingerprint_size': 2238, 'num_layers': 3}",-10000.0
16,2,"[693, 173]",256,1,"[609, 811]",5,0.41759754101080404,0.4411010557988059,29,256,128,128,adamax,0.10761428609244897,0.05042283881333829,adamax,0.7601036932615255,0.0669547854766762,"{'model_types': ['pcnn2d', 'psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421, 'embedding_dim': 28, 'pcnn_num_layers': 2}",{'dim': 1024},{},{},"{'dim': 214, 'fingerprint_size': 2238, 'num_layers': 4}",-10000.0
16,1,[913],256,1,"[882, 893]",5,0.13015796329347995,0.10456031516908136,7,256,128,128,adadelta,0.04600165967178501,0.00011106019729585402,sgd,0.40183929643903754,0.15118720533639282,"{'model_types': ['pcnn2d', 'psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421, 'embedding_dim': 42, 'pcnn_num_layers': 3}",{'dim': 1024},{},{},"{'dim': 344, 'fingerprint_size': 2238, 'num_layers': 1}",-10000.0
2,2,[782],256,1,"[669, 129]",5,0.44384195499569223,0.2759118085107033,38,256,128,128,adamax,0.0002269996496371326,0.06396625255890181,adadelta,0.00011740596936390875,0.0001599070022217009,"{'model_types': ['pcnn2d', 'psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421, 'embedding_dim': 25, 'pcnn_num_layers': 4}",{'dim': 1024},{},{},"{'dim': 106, 'fingerprint_size': 2238, 'num_layers': 3}",-10000.0
2,2,"[1040, 738]",256,1,"[820, 676]",5,0.23808423305627543,0.3702534610920176,5,256,128,128,rmsprop,0.002534089907887573,0.4457168464820971,adadelta,0.0008889649005989638,0.0002961239984051716,"{'model_types': ['pcnn2d', 'psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421, 'embedding_dim': 28, 'pcnn_num_layers': 3}",{'dim': 1024},{},{},"{'dim': 158, 'fingerprint_size': 2238, 'num_layers': 4}",-10000.0
16,2,[554],256,1,"[321, 621]",5,0.4956285571553678,0.12189858075036232,41,256,128,128,sgd,0.007078675925840908,0.0869924352083621,adadelta,0.015294781991305517,0.646136890129854,"{'model_types': ['pcnn2d', 'psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421, 'embedding_dim': 10, 'pcnn_num_layers': 4}",{'dim': 1024},{},{},"{'dim': 397, 'fingerprint_size': 2238, 'num_layers': 4}",-10000.0
16,1,[639],256,1,"[706, 562]",5,0.4357021075191606,0.24141959949570382,5,256,128,128,adadelta,0.2181336269786827,0.0005160252888952925,adamax,0.014272593462378417,0.0025155999108380984,"{'model_types': ['pcnn2d', 'psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421, 'embedding_dim': 14, 'pcnn_num_layers': 2}",{'dim': 1024},{},{},"{'dim': 355, 'fingerprint_size': 2238, 'num_layers': 2}",-10000.0
16,1,[568],256,1,"[992, 243]",5,0.153254092566722,0.32922633173892846,11,256,128,128,adamax,0.4292546450155031,0.0431345766420884,rmsprop,0.00042147206975697433,0.0009072506842842663,"{'model_types': ['pcnn2d', 'psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421, 'embedding_dim': 23, 'pcnn_num_layers': 4}",{'dim': 1024},{},{},"{'dim': 393, 'fingerprint_size': 2238, 'num_layers': 4}",-10000.0
8,2,"[618, 454]",256,1,"[1022, 862]",5,0.4809590715724986,0.4082079477257653,52,256,128,128,rmsprop,0.032333396593781545,0.0001009384661003847,adagrad,0.014844928828023334,0.07926904168727003,"{'model_types': ['pcnn2d', 'psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421, 'embedding_dim': 30, 'pcnn_num_layers': 2}",{'dim': 1024},{},{},"{'dim': 329, 'fingerprint_size': 2238, 'num_layers': 2}",-10000.0
16,1,[1003],256,1,"[812, 464]",5,0.22319171723678988,0.32555412929873395,21,256,128,128,adadelta,0.5516625229546389,0.0003624298280695034,rmsprop,0.3725345984103669,0.0020598253178553847,"{'model_types': ['pcnn2d', 'psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421, 'embedding_dim': 40, 'pcnn_num_layers': 1}",{'dim': 1024},{},{},"{'dim': 301, 'fingerprint_size': 2238, 'num_layers': 4}",-10000.0
16,1,[540],256,1,"[206, 922]",5,0.2744562586647881,0.3118638033232222,39,256,128,128,adam,0.010212790754414345,0.4354617813444647,adadelta,0.1713320969061885,0.00034332221109344304,"{'model_types': ['pcnn2d', 'psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421, 'embedding_dim': 31, 'pcnn_num_layers': 3}",{'dim': 1024},{},{},"{'dim': 103, 'fingerprint_size': 2238, 'num_layers': 2}",-10000.0
8,2,[537],256,1,"[332, 468]",5,0.48603915001372666,0.4028635528142669,40,256,128,128,adagrad,0.0072800155502935615,0.00030579633834588245,adadelta,0.3214822887869697,0.000592334583798206,"{'model_types': ['pcnn2d', 'psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421, 'embedding_dim': 36, 'pcnn_num_layers': 3}",{'dim': 1024},{},{},"{'dim': 101, 'fingerprint_size': 2238, 'num_layers': 1}",-10000.0
4,2,[947],256,1,"[652, 686]",5,0.43437979130705606,0.3545008409964392,52,256,128,128,adagrad,0.08019730145621025,0.004990146049125564,adam,0.008688220351796422,0.032781985656182296,"{'model_types': ['pcnn2d', 'psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421, 'embedding_dim': 35, 'pcnn_num_layers': 1}",{'dim': 1024},{},{},"{'dim': 356, 'fingerprint_size': 2238, 'num_layers': 3}",-10000.0
2,1,"[430, 243]",256,1,"[1028, 121]",5,0.23348871525546144,0.2859290578064929,4,256,128,128,sgd,0.0003463907262989614,0.23814908908190324,adamax,0.0004840363095376412,0.1839199813999026,"{'model_types': ['pcnn2d', 'psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421, 'embedding_dim': 13, 'pcnn_num_layers': 2}",{'dim': 1024},{},{},"{'dim': 345, 'fingerprint_size': 2238, 'num_layers': 2}",-10000.0
4,2,[703],256,1,"[923, 236]",5,0.2791617388975647,0.3636933281192899,44,256,128,128,rmsprop,0.013496786449256755,0.00014407358738815907,sgd,0.1568844397376687,0.004069620733438751,"{'model_types': ['pcnn2d', 'psc'], 'vocab_size': 9048, 'window': 11, 'psc_dim': 8421, 'embedding_dim': 36, 'pcnn_num_layers': 3}",{'dim': 1024},{},{},"{'dim': 242, 'fingerprint_size': 2238, 'num_layers': 3}",-10000.0
