,egfr_cs,smiles,proteinName,protein_dataset
8984,0,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3C=C(C)C4=Cc5c(cnn5-c5ccccc5)C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,EGFR,egfr_cs
8985,0,COC(=O)N1CC[C@@H]2[C@H]1CCC[C@@]2(O)C#Cc1cccc(C)c1,EGFR,egfr_cs
8986,0,CNC(=O)c1cc(Oc2ccc(N=C(O)Nc3cc(C(C)(C)C)nn3-c3ccc4ncccc4c3)c(F)c2)ccn1,EGFR,egfr_cs
8987,0,CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)O,EGFR,egfr_cs
8988,0,CC(C)(C)c1cc(C(C)(C)c2ccc(O)c(C(C)(C)C)c2)ccc1O,EGFR,egfr_cs
8989,0,COC(=O)Nc1nc2ccccc2[nH]1,EGFR,egfr_cs
8990,0,N#CCCCSC(=N)N,EGFR,egfr_cs
8991,0,CCNCCCCNCCCCNCCCCNCC,EGFR,egfr_cs
8992,0,C=C1CC[C@H]2[C@H](CN)[C@@H]([C@@]3(C)CC[C@H](O)C[C@@H]3CO)CC[C@]12C,EGFR,egfr_cs
8993,0,CNC(=O)C[C@@H]1NC(=O)c2csc(n2)-c2ccc(-c3nc(N(CCCCC(=O)O)C(=O)O[C@H]4CC[C@H](C(=O)O)CC4)cs3)nc2-c2csc(n2)-c2csc(n2)[C@H]([C@@H](O)c2ccccc2)NC(=O)CNC(=O)c2nc(sc2COC)[C@H](C(C)C)NC(=O)c2nc1sc2C,EGFR,egfr_cs
8994,0,Cc1cc(O)c2c(=O)c3c(O)cc(O)c4c5c(O)cc(O)c6c(=O)c7c(O)cc(C)c8c1c2c(c34)c(c78)c65,EGFR,egfr_cs
8995,0,CCCc1c(OCc2ccc([C@H](O)c3cccc(C(=O)O)c3)cc2)ccc(C(C)=O)c1O,EGFR,egfr_cs
8996,0,O=C1CN2C(=O)CCC2N1,EGFR,egfr_cs
8997,0,Cc1c(/C=C2\C(=O)Nc3ccc(F)cc32)[nH]c2c1C(=O)N(C[C@H](O)CN1CCOCC1)CCC2,EGFR,egfr_cs
8998,0,CC1(C)SCCN(S(=O)(=O)c2ccc(OCC#CCO)cc2)[C@H]1C(=O)NO,EGFR,egfr_cs
8999,0,COC(=O)c1cncn1[C@H](C)c1ccc(I)cc1,EGFR,egfr_cs
9000,0,C[C@@H](Oc1ccc2[nH]nc(/C=C/c3cnn(CCO)c3)c2c1)c1c(Cl)cncc1Cl,EGFR,egfr_cs
9001,0,CO[C@H]1/C=C\C=C(/C)C(=O)NC2=CC(=O)C(N)=C(C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@@H]1OC(N)=O)C2=O,EGFR,egfr_cs
9002,0,O=C(O)Cn1nnc(-c2cc(N3CCC(Oc4cc(F)ccc4Br)CC3)no2)n1,EGFR,egfr_cs
9003,0,CCN(CC)CCN=C(O)c1cc(S(C)(=O)=O)ccc1OC,EGFR,egfr_cs
9004,0,Cc1ncc([N+](=O)[O-])n1CC(O)CCl,EGFR,egfr_cs
9005,0,O=Cc1c(O)cccc1OCc1ccc(C(=O)O)cc1,EGFR,egfr_cs
9006,0,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)[O-])=C(SC3Cn4cnc[n+]4C3)[C@H](C)[C@H]12,EGFR,egfr_cs
9007,0,O=C(NC1CC1)c1cn(-c2cccc(C#Cc3ccc[n+]([O-])c3)c2)c2ncccc2c1=O,EGFR,egfr_cs
9008,0,O=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2F)c(=O)[nH]1,EGFR,egfr_cs
9009,0,[Nb],EGFR,egfr_cs
9010,0,Cc1nc(OCCCCCN2CCCCC2)cc(-c2ccc(F)cc2)n1,EGFR,egfr_cs
9011,0,CSCC[C@H](NC=O)C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@@H](CS)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)O,EGFR,egfr_cs
9012,0,CCNCc1cncc(-c2ccc3[nH]nc(-c4nc5c(F)cc(F)cc5[nH]4)c3c2)c1C,EGFR,egfr_cs
9013,0,O=C(O)CCn1c2c(c3ccccc31)C[C@H](NS(=O)(=O)c1ccc(F)cc1)CC2,EGFR,egfr_cs
9014,0,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(COC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,EGFR,egfr_cs
9015,0,Cc1c(OC(=O)c2ccc(N)cc2)c(O)c2ccccc2c1O,EGFR,egfr_cs
9016,0,Cc1cc(Nc2cc(CN3CCOCC3)c3nc(C)c(Cc4ccc(Cl)cc4F)n3n2)n[nH]1,EGFR,egfr_cs
9017,0,COC(=O)N[C@H](C(=O)N1[C@H](c2nc3ccc(-c4cc5ccc4CCc4ccc(c(-c6ccc7nc([C@@H]8C[C@@H]9CCCC[C@@H]9N8C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]c7c6)c4)CC5)cc3[nH]2)C[C@@H]2CCCC[C@@H]21)C(C)C,EGFR,egfr_cs
9018,0,O=C(CN1CCN(Cc2ccc3c(c2)OCO3)CC1)N1c2ccccc2Sc2ccccc21,EGFR,egfr_cs
9019,0,Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O,EGFR,egfr_cs
9020,0,Nc1ncnc2c1nc(Cl)n2[C@@H]1O[C@@H]2COP(=O)(O)O[C@H]2[C@H]1O,EGFR,egfr_cs
9021,0,[Sb+5],EGFR,egfr_cs
9022,0,C=CCc1cccc(/C=N/NC(=O)CN2CCN(Cc3ccccc3)CC2)c1O,EGFR,egfr_cs
9023,0,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3=CC[C@]2(C)[C@H]1C(=O)CN1CCN(c2cc(N3CCCC3)nc(N3CCCC3)n2)CC1,EGFR,egfr_cs
9024,0,CS(=O)(=O)N1CCc2c(-c3cnc(=N)[nH]c3)nc(N3CCOCC3)nc21,EGFR,egfr_cs
9025,0,CCOC(=O)N1CCN(C(=O)[C@H](Cc2cccc(/C(N)=N\O)c2)NS(=O)(=O)c2c(C(C)C)cc(C(C)C)cc2C(C)C)CC1,EGFR,egfr_cs
9026,0,O=C(O)c1ccc(C(F)(F)F)cc1-c1ccc2c(c1)OC[C@H](Cc1ccccc1)[C@H]2O,EGFR,egfr_cs
9027,0,CC(=O)N1CCN(c2ccc(CN(C(=O)/C=C/c3ccc(C(C)(C)C)cc3)[C@@H](Cc3ccccc3)C(=O)N3CCN(Cc4ccc(C#N)cc4)CC3)cc2)CC1,EGFR,egfr_cs
9028,0,O[C@@](Cn1cnnn1)(c1ccc(F)cc1F)C(F)(F)c1ccc(-c2ccc(OCC(F)(F)F)cc2)cn1,EGFR,egfr_cs
9029,0,Nc1nc(N)nc(-c2cc(Cl)ccc2Cl)n1,EGFR,egfr_cs
9030,0,CS(=O)(=O)F,EGFR,egfr_cs
9031,0,CC(=O)NCC(=O)N1[C@H]2CC[C@@H]1c1cc(Nc3ncc(C(F)(F)F)c(NC4CCC4)n3)ccc12,EGFR,egfr_cs
9032,0,CNC(=O)c1ccccc1Nc1nc(Nc2ccc3c(c2OC)CCC[C@H](N2CCN(CCO)CC2)C3)ncc1Cl,EGFR,egfr_cs
9033,0,O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1,EGFR,egfr_cs
9034,0,Cc1c(O)ccc2c1OC[C@@H](c1ccc(O)cc1)[C@H]2c1ccc(O)cc1,EGFR,egfr_cs
9035,0,C=C1C(=O)O[C@H]2[C@H]1CC/C(C)=C/CC[C@@]1(C)O[C@@H]21,EGFR,egfr_cs
9036,0,c1cc2c(c(NC3=NCCN3)c1)CCCC2,EGFR,egfr_cs
9037,0,C[C@@]1(c2cc(-c3cncnc3)c(F)cc2F)CCSC(N)=N1,EGFR,egfr_cs
9038,0,Clc1cccc(C(c2ccc3nc[nH]c3c2)n2ccnc2)c1,EGFR,egfr_cs
9039,0,CC(=O)N[C@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@@H]1C(=O)N1C[C@@H](O)C[C@@H]1C(=O)NCC(=O)N[C@H](C)C(=O)NCC(N)=O,EGFR,egfr_cs
9040,0,C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H]([C@@H](C)CC)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,EGFR,egfr_cs
9041,0,Cc1ncc(CN=C(O)N(CCCl)N=O)c(=N)[nH]1,EGFR,egfr_cs
9042,0,CCc1c(C(O)=NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Br)cc1,EGFR,egfr_cs
9043,0,CN(CCOP(=O)(O)O)C(=N)N,EGFR,egfr_cs
9044,0,CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOC[C@@H]4C)n2)CCN(C2COC2)C3)cc1,EGFR,egfr_cs
9045,0,CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc1c[nH]c2ccccc12)NC=O,EGFR,egfr_cs
9046,0,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC1=C(C)C(=O)c2ccccc2C1=O,EGFR,egfr_cs
9047,0,[90Y],EGFR,egfr_cs
9048,0,CN1CCN(c2ccc(N3C[C@H](CO)OC3=O)cc2F)C=N1,EGFR,egfr_cs
9049,0,C/C1=C/C[C@@H](/C(C)=C/c2cc(C)on2)OC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@@H](O)[C@@H](C)/C=C\C1,EGFR,egfr_cs
9050,0,O=C(CN1CCC(CN2Cc3ccccc3C2=O)CC1)c1ccc(F)cc1,EGFR,egfr_cs
9051,0,Cc1cccc(C)c1N=C(O)CN1CCCC1=O,EGFR,egfr_cs
9052,0,CCC(CC)C(c1ccc(Nc2nc3ccccc3s2)cc1)n1cncn1,EGFR,egfr_cs
9053,0,Cc1ncc(CSSCc2cnc(C)c(O)c2CO)c(CO)c1O,EGFR,egfr_cs
9054,0,CC1(C)OB(O)c2cc(NC(=O)c3ccc(F)cc3C(F)(F)F)ccc21,EGFR,egfr_cs
9055,0,O=C(O)[C@H]1CCCN1C(=O)CCCCC(=O)N1CCC[C@@H]1C(=O)O,EGFR,egfr_cs
9056,0,CC(=O)N1CCN(CCOc2cc(OC(C)C)c3c(Nc4c(Cl)cnc5c4OCO5)ncnc3c2)CC1,EGFR,egfr_cs
9057,0,CC1(C)[C@@H](O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@@](C)(C(=O)O)CC[C@]3(C)CC[C@]21C,EGFR,egfr_cs
9058,0,O=C(NNC(=O)[C@@H]1CCCNC1)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O,EGFR,egfr_cs
9059,0,CCCN(CCC)C(=O)C(Cc1ccc(OCCN(CC)CC)cc1)N=C(O)c1ccccc1,EGFR,egfr_cs
9060,0,C=C1c2c(Cl)ccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12,EGFR,egfr_cs
9061,0,Cc1cc(C(=O)Nc2cc(Oc3ccc4nc(NC(=O)C5CC5)cn4n3)ccc2C)n(C)n1,EGFR,egfr_cs
9062,0,N#Cc1c[nH]c2c(C(=O)N3CCN(CCc4ccc(F)cc4)CC3)cccc12,EGFR,egfr_cs
9063,0,O=S(=O)(c1ccc(C(F)(F)F)cc1)N1CCN(c2nc3nc(C4CC4)ncc3s2)C[C@@H]1C(O)=NCc1ccc(OC(F)(F)F)c(F)c1,EGFR,egfr_cs
9064,0,C[C@H]1CCCC[C@@]1(c1cccs1)N1CCCCC1,EGFR,egfr_cs
9065,0,C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)CC[C@@H](CC)C(C)C)C[C@@H](O)C[C@@H]1O,EGFR,egfr_cs
9066,0,CCCCCCCCCCCCNCC(O)CCCCCCCCCn1c(=O)c2c(ncn2C)n(C)c1=O,EGFR,egfr_cs
9067,0,CCC(C)C(CC)C(N)=O,EGFR,egfr_cs
9068,0,N=C(N)NC(=N)N,EGFR,egfr_cs
9069,0,Cn1cc(-c2ccc(S(=O)(=O)n3ccc(/C=C/C(=O)Nc4ccccc4N)c3)cc2)cn1,EGFR,egfr_cs
9070,0,C[C@@H](C1CC1)N1Cc2cc(-c3cc(C(=O)N(C)C)no3)cc(Cl)c2C1=O,EGFR,egfr_cs
9071,0,COc1cccc2c1C(=N)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,EGFR,egfr_cs
9072,0,C[C@@H](Oc1cc(C(=O)Nc2ccc(C(=O)N3CCN(C)CC3)cc2)nnc1N)c1c(Cl)ccc(F)c1Cl,EGFR,egfr_cs
9073,0,CC[C@@H](O)/C=C/C=C\C[C@@H](O)/C=C/C=C/C=C\[C@@H](O)CCCC(=O)O,EGFR,egfr_cs
9074,0,CCCCN1C[C@H](OC(=O)CCC)[C@@H](OC(=O)CCC)[C@H](OC(=O)CCC)[C@H]1COC(=O)CCC,EGFR,egfr_cs
9075,0,N[C@@H](CCS(=O)(=O)O)CSSC[C@@H](N)CCS(=O)(=O)O,EGFR,egfr_cs
9076,0,CNC(C)C(=O)c1ccc(C)cc1,EGFR,egfr_cs
9077,0,O=C(Nc1ccncc1)Nc1ccc(-c2nc(N3CCOCC3)nc(N3[C@H]4CC[C@@H]3COC4)n2)cc1,EGFR,egfr_cs
9078,0,[Sb],EGFR,egfr_cs
9079,0,Cc1c(C)c2c(c(C)c1O)CCC(C)(C)O2,EGFR,egfr_cs
9080,0,Cn1cc(-c2ccc3nnc(C(F)(F)c4ccc5ncccc5c4)n3n2)cn1,EGFR,egfr_cs
9081,0,C[N+](C)([O-])CCC=C1c2ccccc2CCc2ccccc21,EGFR,egfr_cs
9082,0,CCO[C@@H](Cc1ccc(OCCn2c(C)ccc2-c2ccc(SC)cc2)cc1)C(=O)O,EGFR,egfr_cs
9083,0,FCC(F)(F)F,EGFR,egfr_cs
9084,0,FC(F)CC(F)(F)F,EGFR,egfr_cs
9085,0,CCc1cccc2c1c(O)c(C(=O)N(CC)c1ccccc1)c(=O)n2C,EGFR,egfr_cs
9086,0,Cn1c(=O)c(C(=O)NCCO)c(O)c2ncc(Cc3ccc(F)cc3)cc21,EGFR,egfr_cs
9087,0,COCCOCCOCCOc1cccc(C2=N[C@@](C)(C(=O)O)CS2)c1O,EGFR,egfr_cs
9088,0,CC(O)C[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O,EGFR,egfr_cs
9089,0,O=[N+]([O-])OC[C@H]1O[C@@H](n2cnc3c(NC4CCCC4)ncnc32)[C@H](O)[C@@H]1O,EGFR,egfr_cs
9090,0,CN(C)CCNC(=O)COc1c2cccc1Cc1cccc(c1OCC(=O)NCCN(C)C)Cc1cccc(c1OCC(=O)NCCN(C)C)Cc1cccc(c1OCC(=O)NCCN(C)C)C2,EGFR,egfr_cs
9091,0,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,EGFR,egfr_cs
9092,0,CCCCCCO[C@@H](C)c1cccc(-c2csc(NC(=O)c3cc(Cl)c(/C=C(\C)C(=O)O)c(Cl)c3)n2)c1OC,EGFR,egfr_cs
9093,0,Cc1cccc2c1NC(=O)[C@@H](NC(=O)[C@H](CCC(F)(F)F)[C@H](CCC(F)(F)F)C(N)=O)N=C2c1cccc(F)c1,EGFR,egfr_cs
9094,0,C[C@H](O)C(=O)[C@@]1(C)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3CC[C@@]21C,EGFR,egfr_cs
9095,0,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,EGFR,egfr_cs
9096,0,[18F],EGFR,egfr_cs
9097,0,COc1ccc2c(c1)nc([S+]([O-])Cc1ncc(C)c(OC)c1C)n2S(=O)(=O)c1ccc(OCC(=O)O)cc1,EGFR,egfr_cs
9098,0,O=C1c2ccccc2C(=O)C1c1ccc(F)cc1,EGFR,egfr_cs
9099,0,C/C=C\C[C@@H](C/C=C\NC(=O)[C@@H](NC(=O)/C=C\C=C/C(C)=C/[C@H](C)[C@@H]1CC=C(OC)C(=O)O1)C(C)(C)C)OC(N)=O,EGFR,egfr_cs
9100,0,C[C@H](N)C(=O)N[C@@H](C)C(=O)OCCOc1ccc(-c2c(C#N)c(SCc3csc(-c4ccc(Cl)cc4)n3)nc(N3CCCC3)c2C#N)cc1,EGFR,egfr_cs
9101,0,CC(C)(C)NC[C@H](O)c1ccc(O)c(CO)c1,EGFR,egfr_cs
9102,0,Cn1c(=O)c2c(ncn2CC(=O)O)n(C)c1=O.Nc1c(Br)cc(Br)cc1CN[C@H]1CC[C@@H](O)CC1,EGFR,egfr_cs
9103,0,O=C(O[Ca]OC(=O)[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@H]1O)[C@H](O)CO)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,EGFR,egfr_cs
9104,0,CC[C@H](c1ccc2cc(OC)ccc2c1)C(C)(C)C(=O)O,EGFR,egfr_cs
9105,0,N[C@]1(C(=O)O)C[C@@H]([18F])C1,EGFR,egfr_cs
9106,0,CC(C)=CCC[C@](C)(O)[C@@H]1CC=C(C)CC1,EGFR,egfr_cs
9107,0,Oc1ccc(Cl)cc1,EGFR,egfr_cs
9108,0,O=c1ccc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc2o1,EGFR,egfr_cs
9109,0,CC(=O)Nc1ccc(C(=O)O)cc1.CC(=O)Nc1ccc(C(=O)O)cc1.CC(=O)Nc1ccc(C(=O)O)cc1.C[C@@H](O)CN(C)C.C[C@@H](O)CN(C)C.C[C@@H](O)CN(C)C.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,EGFR,egfr_cs
9110,0,CCCCCCCCCCCCOC(=O)CS(=O)(=O)[O-].[Na+],EGFR,egfr_cs
9111,0,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(=O)C[C@]2(C)[C@@]1(O)C(=O)CCl,EGFR,egfr_cs
9112,0,CCC(=O)O[C@@]1(c2ccccc2)CCN(C)C[C@H]1C,EGFR,egfr_cs
9113,0,CC(C)(O)[C@H]1CC[C@@](C)(O)CC1.O,EGFR,egfr_cs
9114,0,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccsc23)c1,EGFR,egfr_cs
9115,0,C[C@H]1CNCCCN1S(=O)(=O)c1cccc2cncc(F)c12,EGFR,egfr_cs
9116,0,C[C@H](CSC(=O)c1ccccc1)C(=O)N1C[C@@H](Sc2ccccc2)C[C@H]1C(=O)O,EGFR,egfr_cs
9117,0,C=CCOc1ccc(CC(=O)O)cc1Cl,EGFR,egfr_cs
9118,0,C[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@H]2O,EGFR,egfr_cs
9119,0,CC(C)C[C@H](N=C(O)[C@@H]1CSSC[C@@H]2N=C(O)[C@H](CC(C)C)N=C(O)[C@H](CCC(=O)O)N=C(O)[C@@H](N=C(O)[C@H](CCC(=O)O)N=C(O)[C@H](CC(=O)O)N=C(O)[C@@H](N)CC(=N)O)CSSC[C@H](N=C(O)[C@H](C)N=C(O)[C@H](C(C)C)N=C(O)[C@H](CC(=N)O)N=C(O)[C@H](C(C)C)N=C2O)C(O)=N[C@@H]([C@@H](C)O)C(O)=NCC(O)=N1)C(=O)O,EGFR,egfr_cs
9120,0,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(O)CO,EGFR,egfr_cs
9121,0,O=C(O)c1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,EGFR,egfr_cs
9122,0,O=C(O)c1cc(O)c2c(c1)Cc1cccc(O)c1C2=O,EGFR,egfr_cs
9123,0,Cc1cc(=O)oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc12,EGFR,egfr_cs
9124,0,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,EGFR,egfr_cs
9125,0,CO[C@H]1C[C@H](O[C@@H]2[C@@H](C)C(=O)O[C@H](C)[C@H](C)[C@H](OC(C)=O)[C@@H](C)C(=O)[C@]3(CO3)C[C@H](C)[C@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3OC(C)=O)[C@H]2C)O[C@@H](C)[C@@H]1OC(C)=O,EGFR,egfr_cs
9126,0,O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,EGFR,egfr_cs
9127,0,CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1,EGFR,egfr_cs
9128,0,O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,EGFR,egfr_cs
9129,0,CCc1cccc(CC)c1N=C(O)CN(CC(=O)O)CC(=O)O.CCc1cccc(CC)c1N=C([O-])CN(CC(=O)[O-])CC(=O)[O-].[98Tc],EGFR,egfr_cs
9130,0,C[C@]12CC[C@@H]3[C@H]4CCC(=O)C(O)=C4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1,EGFR,egfr_cs
9131,0,CN(CC(=O)O)C(=N)NP(=O)(O)O,EGFR,egfr_cs
9132,0,CCOC(=O)/C=C1\SC(N2CCCCC2)C(=O)N1CC,EGFR,egfr_cs
9133,0,CCN(CCO)CCn1c(Cc2ccccc2)nc2c1c(=O)n(C)c(=O)n2C,EGFR,egfr_cs
9134,0,COC(=O)[C@H]1[C@H]2C=C[C@H](C2)[C@H]1C(=O)OC,EGFR,egfr_cs
9135,0,CCOCCN(Cc1ccc(CN(CCOCC)C(=O)C(Cl)Cl)cc1)C(=O)C(Cl)Cl,EGFR,egfr_cs
9136,0,CCCCNCC(O)c1ccc(O)cc1,EGFR,egfr_cs
9137,0,N=C(N)NCCC[C@H](N)C(=O)O.N[C@@H](CCC(=O)O)C(=O)O,EGFR,egfr_cs
9138,0,C=C1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,EGFR,egfr_cs
9139,0,O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Bi+3].[Bi+3].[Bi+3].[Bi+3].[Bi+3].[O-2].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-],EGFR,egfr_cs
9140,0,[Na+].[O-][Cl+][O-],EGFR,egfr_cs
9141,0,N=C(N)NCC1COc2ccccc2O1,EGFR,egfr_cs
9142,0,O=S1(=O)OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,EGFR,egfr_cs
9143,0,CCCC(=O)c1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2,EGFR,egfr_cs
9144,0,CC(C)=CC(=O)NS(=O)(=O)c1ccc(N)cc1,EGFR,egfr_cs
9145,0,O=C1OC(c2ccc(O)c(S(=O)(=O)O)c2)(c2ccc(O)c(S(=O)(=O)O)c2)c2c(Br)c(Br)c(Br)c(Br)c21,EGFR,egfr_cs
9146,0,CCN(CC)CCc1nc(-c2ccccc2)no1,EGFR,egfr_cs
9147,0,O=C(O)Cc1sc(-c2ccccc2)nc1-c1ccc(Cl)cc1,EGFR,egfr_cs
9148,0,O=C(O)C(O)c1ccccc1,EGFR,egfr_cs
9149,0,CN(C)CC(Oc1ccccc1)Oc1ccccc1,EGFR,egfr_cs
9150,0,N[C@@H](CC(=O)[O-])C(=O)[O-].[Fe+2],EGFR,egfr_cs
9151,0,C=CCC(C(=O)NC(N)=O)C(C)C,EGFR,egfr_cs
9152,0,Cc1cc(Br)c(O)c2ncccc12,EGFR,egfr_cs
9153,0,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@H]1C(=O)C(=O)O,EGFR,egfr_cs
9154,0,CCC1(CC)C(=O)CCNC1=O,EGFR,egfr_cs
9155,0,CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21,EGFR,egfr_cs
9156,0,CC(=O)NC(CC(C)C)C(=O)O,EGFR,egfr_cs
9157,0,CCOC1O[C@H]([C@@H](COCc2ccccc2)OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1O,EGFR,egfr_cs
9158,0,Cn1cc(S(C)=O)c(=O)c2ccc(F)cc21,EGFR,egfr_cs
9159,0,C=C(Br)CC1(C(C)C)C(=O)NC(=O)N(C)C1=O,EGFR,egfr_cs
9160,0,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,EGFR,egfr_cs
9161,0,CC(O)C(=O)[O-].CC(O)C(=O)[O-].[Ca+2],EGFR,egfr_cs
9162,0,CCCCC1(COC(=O)CCC(=O)O)C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,EGFR,egfr_cs
9163,0,CC(N)C(=O)OC(C)(C)Cc1ccc(Cl)cc1,EGFR,egfr_cs
9164,0,CCCOC(=O)Cc1ccc(OCC(=O)N(CC)CC)c(OC)c1,EGFR,egfr_cs
9165,0,O=BOO,EGFR,egfr_cs
9166,0,O.O.O.O.O.O.O.O=S(=O)([O-])c1cc([O-])c([O-])c(S(=O)(=O)[O-])c1.O=S(=O)([O-])c1cc([O-])c([O-])c(S(=O)(=O)[O-])c1.[Na+].[Na+].[Na+].[Na+].[Na+].[Sb+3],EGFR,egfr_cs
9167,0,CC(C)(C)CC(C)(C)c1ccc(O)c(Cc2ccc(Cl)cc2Cl)c1,EGFR,egfr_cs
9168,0,CCCCCC(C)N,EGFR,egfr_cs
9169,0,O=C(Nc1c(Br)cc(Br)cc1CN[C@H]1CC[C@H](O)CC1)c1cccs1,EGFR,egfr_cs
9170,0,CO[C@H]1C[C@H](O[C@H]2CC[C@]3(C=O)[C@H]4CC[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)O[C@H](C)[C@H]1O,EGFR,egfr_cs
